,Complexity,Real_Fake,Political,TextUppercase,TextLowercase,Original_text,Text,len_values,period_ratio,question_ratio,exclamation_ratio,ellipses_ratio,lex_prediction1,confidence1,lex_prediction2,confidence2,Complexity_Combination,Complexity_Simple,Real_Fake_DeepFake,Real_Fake_Fake,Real_Fake_Real,lex_prediction1_Negative,lex_prediction1_Neutral,lex_prediction1_Positive,lex_prediction2_anger,lex_prediction2_fear,lex_prediction2_joy,lex_prediction2_love,lex_prediction2_sadness,lex_prediction2_surprise,bert_s1,bert_s2,bert_s1_Negative,bert_s1_Positive,bert_s2_Joy,bert_s2_Sadness,bert_s2_Surprise,Sentiment1,Sentiment2
283,['Simple'],['Real'],1,0,0,pnl veniturile IT-istilor,pnl incomes of IT-ists,0.13636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['joy', 'love', 'sadness']",0.3333333333333333,0,1,0,0,1,0,1,0,0,0,1,1,1,0,['Negative'],['Sadness'],1,0,0,1,0,2,4
284,['Simple'],['Fake'],1,0,0,nimeni: nimic ludovic orban: sa impozitam IT-istii,nobody: nothing ludovic orban: let's tax the IT-ists,0.29545454545454547,0.0,0.0,0.0,0.0,['Neutral'],1.0,['sadness'],1.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,['Negative'],['Sadness'],1,0,0,1,0,2,0
285,['Simple'],['Real'],1,0,0,"pnl, imediat dupa ce castiga alegerile si impoziteaza veniturile IT-stilor","pnl, immediately after winning the elections and taxing the IT workers' incomes",0.3181818181818182,0.0,0.0,0.0,0.0,['Negative'],0.6,['sadness'],0.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,['Negative'],['Sadness'],1,0,0,1,0,1,2
286,['Combination'],['Fake'],1,0,0,Cine suntem noi? pnl Ce vrem noi? sa impozitam IT-istii Când vrem? ACUM!,Who are we? pnl What do we want? to tax the IT workers When do we want? NOW!,0.5,0.0,0.75,0.25,0.0,['Neutral'],1.0,['sadness'],1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
287,['Simple'],['Real'],0,1,0,NU-I MOMENTU' ACUUUUUUM,NO TIME RIGHT NOW,0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
288,['Simple'],['Fake'],0,0,0,Antrenorii de fitness în luna ianuarie 2020 be like:,Fitness trainers in January 2020 be like:,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,['Negative'],['Sadness'],1,0,0,1,0,1,2
289,['Simple'],['Fake'],1,0,0,ROBU aflând ca DNA îl trimite în judecată #memepolitice,ROBU finding out that DNA is suing him #memepolitics,0.22727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['anger', 'sadness']",0.5,0,1,0,1,0,0,1,0,1,0,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
290,['Simple'],['Fake'],1,0,0,Se înființează de urgență Uniunea Salvați USR! Little Yoda to the rescue! #memepolitice,The Save the USR Union is urgently established! Little Yoda to the rescue! #politicalmemes,0.38636363636363635,0.0,0.0,1.0,0.0,['Neutral'],1.0,['love'],0.42857142857142855,0,1,0,1,0,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,5
291,['Simple'],['Fake'],1,0,0,"Toată lumea: Predoiule, anulează recursul compensatoriu!!Predoiu: NO #memepolitice","Everyone: Predoiu, cancel the compensatory appeal!! Predoiu: NO #memepolitics",0.3409090909090909,0.0,0.0,1.0,0.0,['Neutral'],1.0,['sadness'],1.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
292,['Simple'],['Fake'],1,0,0,"Toată lumea: PSD-ule, scapa de baroni,Tutankhamoni, reformează-te!! PSD: NO #memepolitice","Everyone: PSD, get rid of barons, Tutankhamun, reform!! PSD: NO #memepolitics",0.4318181818181818,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
293,['Simple'],['Fake'],1,0,0,GUVERN PNL Relații Pile #memepolitice,PNL GOVERNMENT Relations Pile #memepolitics,0.13636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
294,['Simple'],['Real'],1,1,0,DIMINEAȚA ESTE MAI FRIG PENTRU CĂ... AERUL A STAT AFARĂ TOATĂ NOAPTEA,THE MORNING IS COLDER BECAUSE... THE AIR WAS OUT ALL NIGHT,0.2727272727272727,0.0,0.0,0.0,1.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,5
295,['Simple'],['Real'],1,0,0,"Ce capitală are Marea Britanie? Mă ia de proastă! Ce, eu nu știu că mările nu au capitală?","What is the capital of Great Britain? He takes me for a fool! What, I don't know that the seas have no capital?",0.6363636363636364,0.0,0.6666666666666666,0.3333333333333333,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
296,['Combination'],['Real'],1,0,0,"Manualele școlare este un subiect intens! Valentin Popa min, Educației. Manualele sunt! Băă! Oligofrenule! Valentinee! Ăștia este proști! Ai un 10 la mine cât toate degetele de la o mână!","School textbooks are an intense subject! Valentin Popamin, Education. The manuals are! Bah! Oligophrenic! Valentine! These are fools! You have a 10 with me as many fingers on one hand!",0.8863636363636364,0.125,0.0,0.875,0.0,['Negative'],0.75,['love'],0.3333333333333333,1,0,0,0,1,1,0,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,0
297,['Simple'],['Real'],1,0,0,IOHANIS Dezbinarea-i arma mea.. EU SUNT PRINCIPALUL PERICOL PENTRU ROMANIA!,IOHANIS Division is my weapon.. I AM THE MAIN DANGER FOR ROMANIA!,0.3181818181818182,0.0,0.0,0.5,0.5,['Neutral'],1.0,"['fear', 'sadness']",0.5,0,1,0,0,1,0,1,0,0,1,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,0,2
298,['Combination'],['Real'],1,1,0,ȘTII BANCUL CU DRAGNEA? NU GRAG NE-AR FI SĂ TE VEDEM ÎN PUȘCĂRIE,DO YOU KNOW THE BANK WITH DRAGNEA? WE WOULD HATE TO SEE YOU IN PRISON,0.36363636363636365,0.0,1.0,0.0,0.0,['Neutral'],1.0,"['anger', 'fear', 'sadness']",0.3333333333333333,1,0,0,0,1,0,1,0,1,1,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
299,['Simple'],['Fake'],1,0,0,Sper sa-i placa lu' Liviu cadoul moșului...,I hope Liviu likes Santa's gift...,0.18181818181818182,0.0,0.0,0.0,1.0,['Positive'],1.0,"['joy', 'surprise']",0.36363636363636365,0,1,0,1,0,0,0,1,0,0,1,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
300,['Combination'],['Real'],1,1,0,AVETI SUGURANTA ZILEI DE MAINE? NU NU NU DA,DO YOU HAVE SECURITY FOR TOMORROW? NO NO NO YES,0.25,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
301,['Simple'],['Real'],1,0,0,"Dupa ce fac praf justitia ma iau si de Dumnezeu. Ce-i cu porunca asta ""sa nu furi""?","After I make dust of justice, I also take care of God. What's with this commandment ""thou shalt not steal""?",0.5909090909090909,0.5,0.5,0.0,0.0,['Negative'],0.6666666666666666,"['anger', 'fear', 'sadness']",0.2857142857142857,0,1,0,0,1,1,0,0,1,1,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,0,5
302,['Simple'],['Real'],1,0,0,"Iliescu explica cum a pacalit moartea: ""De 25 de ani ma cauta doar la puscarie si eu sunt acasa""","Iliescu explains how he cheated death: ""For 25 years, he's only been looking for me in prison and I'm at home""",0.6136363636363636,0.0,0.0,0.0,0.0,['Negative'],0.75,['anger'],0.35294117647058826,0,1,0,0,1,1,0,0,1,0,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
303,['Simple'],['Real'],0,0,0,"""It's over Anakin, I have the playgroud""","""It's over Anakin, I have the playground""",0.25,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['joy', 'love', 'surprise']",0.3333333333333333,0,1,0,0,1,0,1,0,0,0,1,1,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
304,['Simple'],['Fake'],1,0,0,Santa Claus il scoate din maneca pe Mos Nicolae,Santa Claus pulls Santa Claus out of his sleeve,0.20454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,5
305,['Simple'],['DeepFake'],1,1,0,UNA TUTA LEI,ONE WHOLE LEI,0.06818181818181818,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
306,['Simple'],['Real'],0,0,1,my reaction to everything,my reaction to everything,0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Positive'],['Joy'],0,1,1,0,0,2,4
307,['Simple'],['Real'],1,0,0,Decat nota!,Than note!,0.06818181818181818,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Positive'],['Joy'],0,1,1,0,0,0,2
308,['Simple'],['Fake'],1,0,0,"Eu, uitandu-ma pe ultimile sondaje politice din Romania","Me, looking at the latest political polls in Romania",0.22727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['sadness'],0.6666666666666666,0,1,0,1,0,0,1,0,0,0,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,2,0
309,['Simple'],['Fake'],1,0,0,Spune-i mosului o poezie,Tell Santa a poem,0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Positive'],['Joy'],0,1,1,0,0,0,3
310,['Simple'],['Real'],0,0,0,Cum se uita un sofer de BMW la olinia de tramvai libera,How a BMW driver looked at the free tram line,0.22727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,1,2
311,['Simple'],['Real'],0,0,0,Asta inseamna sa fii mafiot,This is what it means to be a mobster,0.20454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,5
312,['Combination'],['Real'],0,0,0,"Si, ce abilitati aveti ?",And what skills do you have?,0.1590909090909091,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
313,['Simple'],['Real'],1,0,0,Am scapat la mustata,I escaped by a whisker,0.11363636363636363,0.0,0.0,0.0,0.0,['Neutral'],1.0,['fear'],1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,['Negative'],['Joy'],1,0,1,0,0,1,2
314,['Simple'],['Real'],0,0,0,Aria cercului raza la patrat,Area of ​​circle radius squared,0.11363636363636363,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
315,['Simple'],['Real'],1,0,0,"Succes, Joe Biden!","Good luck, Joe Biden!",0.13636363636363635,0.0,0.0,1.0,0.0,['Positive'],1.0,"['joy', 'surprise']",0.36363636363636365,0,1,0,0,1,0,0,1,0,0,1,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,4
316,['Combination'],['Fake'],1,0,0,De la putere la decadere,From strength to decay,0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['fear', 'sadness']",0.4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,['Positive'],['Joy'],0,1,1,0,0,0,1
317,['Simple'],['Fake'],0,0,0,Vrei ceva de la mega ?,Do you want something from mega?,0.1590909090909091,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
318,['Simple'],['Fake'],1,1,0,BREXIT,Brex,0.022727272727272728,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Joy'],1,0,1,0,0,2,0
319,['Simple'],['Real'],0,0,0,Am injurat 100 de romani,I cursed 100 Romanians,0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['anger', 'fear', 'sadness']",0.3333333333333333,0,1,0,0,1,0,1,0,1,1,0,0,1,0,['Positive'],['Joy'],0,1,1,0,0,1,2
320,['Simple'],['Real'],0,0,0,"Steagul oficial, al anului 2020!",The official flag of 2020!,0.13636363636363635,0.0,0.0,1.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,0
321,['Simple'],['Real'],0,1,0,YOU WILL REGRET WALKING ME UP!,YOU WILL REGRET WALKING ME UP!,0.1590909090909091,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
322,['Simple'],['Fake'],0,0,0,The Trollfather,The Trollfather,0.045454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
323,['Simple'],['Real'],0,0,0,Cateodata beau un pahar cu apa,Sometimes I drink a glass of water,0.1590909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,1,2
324,['Combination'],['Real'],0,0,0,CUM SUNT UNI Pe Internet .... in realitate,HOW THEY ARE UNITED On the Internet .... in reality,0.22727272727272727,0.0,0.0,0.0,1.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
325,['Simple'],['Real'],0,1,0,AM RAS,I LAUGHED,0.045454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
326,['Simple'],['Fake'],1,0,0,Uniunea Sobolanim Romania,Romania Sobolanim Union,0.06818181818181818,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,0
327,['Simple'],['Fake'],1,0,0,"Si, uitati, atat va face PSD-ul coada vulpii!","And, look, that's what the PSD will do with the fox's tail!",0.38636363636363635,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
328,['Simple'],['Fake'],1,0,0,"Doamna de fier ureaza Romaniei un calduros ""LAMULTEAN!""","The iron lady wishes Romania a warm ""LAMULTEAN!""",0.25,0.0,0.0,1.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,2
329,['Simple'],['Fake'],1,0,0,Miau...taiat-o!,Meow...cut it!,0.11363636363636363,0.0,0.0,0.5,0.5,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
330,['Simple'],['Real'],1,1,0,GATA CU DROGURILE !,DONE WITH DRUGS!,0.09090909090909091,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
331,['Simple'],['Real'],1,0,1,guvern protestatari jandarmi,government protesters gendarmes,0.06818181818181818,0.0,0.0,0.0,0.0,['Neutral'],1.0,['fear'],1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
332,['Simple'],['Fake'],0,1,0,FANII ROMANIEI ASTEPTAND UN GOL CU LICHTENSTEIN,ROMANIA FANS WAITING FOR A GOAL WITH LICHTENSTEIN,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
333,['Combination'],['Fake'],0,1,0,ROMANIA IN PRELIMINARII  ROMANIA IN AMICALE,ROMANIA IN THE PRELIMINARIES ROMANIA IN THE FRIENDLY,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
334,['Combination'],['Real'],0,1,0,"TATI, CE INSEAMNA SA DAI GOL? NU STIU FIULE, SUNTEM FANI ROMANIA","DADDY, WHAT DOES IT MEAN TO GIVE GOAL? I DON'T KNOW SON, WE ARE ROMANIA FANS",0.4318181818181818,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
335,['Simple'],['Real'],0,1,0,SI VREI SA SPUI CA ROMANIA A TERMINAT PE PRIMUL LOC IN PRELIMINARII?,AND YOU WANT TO SAY THAT ROMANIA FINISHED FIRST IN THE PRELIMINARY?,0.29545454545454547,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
336,['Simple'],['Fake'],1,1,0,ECHIPA NATIONALA,NATIONAL TEAM,0.045454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
337,['Simple'],['Real'],0,1,0,"LASA-L PE AVARII, BOSS, CA NU STAM MULT","LEAVE HIM AWAY, BOSS, BECAUSE WE WON'T STAY LONG",0.25,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['sadness', 'surprise']",0.5,0,1,0,0,1,0,1,0,0,0,0,0,1,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
338,['Simple'],['Real'],0,0,0,Minutul 70...coafura rezista!,The 70th minute...the hairstyle resists!,0.18181818181818182,0.0,0.0,0.5,0.5,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,4
339,['Simple'],['DeepFake'],0,1,0,CAND ESTI PORTAR SI AI NECI CONTRA ROMANIEI,WHEN YOU ARE A GOALKEEPER AND YOU HAVE A NECESSARY AGAINST ROMANIA,0.2727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
340,['Simple'],['Fake'],0,0,0,"Mircea, iti spun sincer, eu am vrut sa-l fac zidar. Dar a insistat sotia....","Mircea, I tell you honestly, I wanted to make him a bricklayer. But the wife insisted...",0.45454545454545453,0.5,0.0,0.0,0.5,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
341,['Simple'],['Real'],0,0,0,Singurul antrenor care poate duce Romania la un turneu final,The only coach who can lead Romania to a final tournament,0.25,0.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,2
342,['Simple'],['Real'],0,1,0,AU ZIS CA VOR SEMIFINALE LA EURO,THEY SAID THEY WANT EURO SEMI-FINALS,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
343,['Simple'],['Fake'],1,0,0,"Si acum, va declar HOT si HOTIE","And now, I declare you HOT and HOTIE",0.20454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
344,['Simple'],['Real'],1,1,0,"APOI LE_AM SPUS: ""SA TRAITI BINE!""","THEN I SAID TO THEM: ""LIVE WELL!""",0.25,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
345,['Simple'],['DeepFake'],1,0,0,"Un fost Carmaci, care nu mai stia cum sa creasca populatia tarii, alaturi de in actual Carpaci, care nu maki stie cum s-o scalda","A former Carmaci, who no longer knew how to increase the country's population, alongside the current Carpaci, who did not know how to bathe it",0.6590909090909091,0.0,0.0,0.0,0.0,['Positive'],1.0,['surprise'],0.2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,4
346,['Simple'],['Real'],1,1,0,DAC-AS FI PENTRU O ZI PRESEDINTE,IF I WERE PRESIDENT FOR A DAY,0.1590909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
347,['Simple'],['Real'],1,1,0,THEY SEE ME COPY THEY HATIN',THEY SEE ME COPY THEY HATIN',0.1590909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
348,['Simple'],['Real'],1,0,0,"Ciolacu povesteste cum a luptat la Revolutie: "" Pe 25 Decembrie, am iesit de sub pat si am strigat JOS RATIU!""","Ciolacu tells how he fought in the Revolution: ""On December 25, I got out from under the bed and shouted DOWN RATIU!""",0.6136363636363636,0.0,0.0,1.0,0.0,['Neutral'],1.0,['anger'],0.5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
349,['Simple'],['Real'],1,0,0,PSD a renuntat la boicot. Si-au dat seama ca e o mare lipsa de responsabilitate sa boicoteze cele mai biune surse de spaga.,PSD gave up the boycott. They realized that it is a great lack of responsibility to boycott the best sources of spaga.,0.5454545454545454,1.0,0.0,0.0,0.0,['Negative'],0.75,"['joy', 'love', 'surprise']",0.3333333333333333,0,1,0,0,1,1,0,0,0,0,1,1,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
350,['Simple'],['Real'],1,0,0,"Daca intram in Shengen acum, e doar meritul PSD. Fara PSD, intram de mult.","If we enter Schengen now, it is only the merit of the PSD. Without PSD, we have been entering for a long time.",0.6136363636363636,1.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
351,['Simple'],['Real'],1,0,0,"Patriarhul Daniel a intrat in Pstul Negru Metalizat, 530 CP, motor V12 in 6 litri. Postul prinde 100 km/h in 5 secunde.","Patriarch Daniel entered the Pstul Negru Metalizat, 530 HP, V12 engine in 6 liters. The station reaches 100 km/h in 5 seconds.",0.6363636363636364,1.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,4
352,['Simple'],['Real'],1,0,0,"Vladimir Putin , mesaj de ultima ora pentru romani: ""Pai ce ati crezut voi, ca o sa intrati in Shengel inaintea noastra?""","Vladimir Putin, last-minute message for Romanians: ""Well, what did you think, that you would enter Shengel before us?""",0.6136363636363636,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
353,['Simple'],['Real'],1,0,0,George Simion s-a mai calmat dupa ce a aflat ca in tunelurile dacice nu va fi taxa pe Soare.,George Simion calmed down after he found out that there will be no tax on the Sun in the Dacian tunnels.,0.5,1.0,0.0,0.0,0.0,['Neutral'],1.0,['sadness'],1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,2,0
354,['Simple'],['Real'],1,0,0,"""Vreau sa ne unim cu Moldova, dar nu inainte ca Moldova sa se uneasca cu patria-muma, Rusia!""","""I want to unite with Moldova, but not before Moldova unites with the motherland, Russia!""",0.45454545454545453,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
355,['Simple'],['Real'],1,1,0,FOAIE VERDE CURCUBEU MAI PROASTA CA MINE-S EU,RAINBOW GREEN SHEET WORSE THAN ME,0.13636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['fear', 'sadness']",0.5,0,1,0,0,1,0,1,0,0,1,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,0,2
356,['Simple'],['Real'],1,0,0,"Succes, Joe Biden!","Good luck, Joe Biden!",0.13636363636363635,0.0,0.0,1.0,0.0,['Positive'],1.0,"['joy', 'surprise']",0.36363636363636365,0,1,0,0,1,0,0,1,0,0,1,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
357,['Simple'],['Real'],1,1,0,HE-HE!,HE-HE!,0.09090909090909091,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
358,['Simple'],['Real'],1,0,0,Aducem Mec la tine in comuna,We bring Mec to you in the commune,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
359,['Simple'],['Real'],1,0,0,Panouri solare care merg si noaptea Pentru toti romanii,Solar panels that also work at night For all Romanians,0.22727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
